id_evento;provincia;canton;parroquia;comunidad_barrio_sector;latitud;longitud;tipo_evento;causa;categoria_evento;fecha_evento;hora_del_evento;descripcion_del_evento;num_heridos;num_personas_desaparecidas;num_familias_afectadas;num_afectados_directamente;num_afectados_indirectamente;num_familias_damnificadas;num_personas_damnificadas;num_personas_evacuadas;num_personas_albergadas;num_personas_acojidas_por_familiares;num_personas_acojidas_por_otros_medios;personas_en_proceso_de_evacuacion;personas_resistidas_a_la_evacuacion;viviendas_afectadas;viviendas_destruidas;establecimientos_educativos_afectados;establecimientos_educativos_destruidos;centros_de_salud_afectados;centros_de_salud_destruidos;puentes_afectados;puentes_destruidos;bienes_publicos_afectados;bienes_publicos_destruidos;bienes_privados_afectados;bienes_privados_destruidos;vias_afectadas_m;cultivos_afectados_ha;cultivos_perdidos_ha;cobertura_vegetal_quemada_ha;animales_afectados;animales_muertos;fuente_del_evento;acciones;estado_evento;No. De personas afectadas;muertos_y_desaparecidos;num_personas_albergadas;num_personas_aph_rescate;nivel_evento;num_personas_impactadas;vias_afectadas_km
1965;Loja;Loja;Santiago;Santiago, vía Loja-Cuenca [E35] barrio Central y barrio Paquisha.;-3,79035176;-79,2892138;Aluvión (Flujos);Lluvias;Época Lluviosa;2/12/2020;16:30:00;"En seguimiento al evento reportado, por el desbordamiento del río Santiago y la quebrada Shininga se produjo un Aluvión. Personal técnico de SNGRE CZ7 realizó el levantamiento de información y se reportan las siguientes afectaciones:
- Afectación aproximada de 800 metros lineales en la vía de primer orden las misma que actualmente se encuentra habilitada al tránsito vehicular. MTOP realizó los trabajos de limpieza y habilitación vial.
- 05 vehículos afectados.
- 12 viviendas afectadas en las que habitan 12 familias conformadas por 22 personas, las mismas que permanecen en sus viviendas.
- 01 vivienda colapsada parcialmente en la que habitaba una familia conformada por 05 personas (02 adultos, 03 menores de edad), las mismas que permanecen en casa de familia y se les entregó AH.
- 01 persona herida (menor de edad) la misma que fue atendida en el sitio por personal médico del MSP.
- 2 unidades educativas afectadas en su infraestructura (Abdón Calderón y Luis Pasteur)
- MAG realizó el levantamiento de información y reporta la afectación de 0,2 hectáreas que pertenecen a 3 familias conformadas por 12 personas y la pérdida total de 0,2 hectáreas de cultivos de hortalizas y verduras que pertenecían a 03 familias conformadas por 10 personas. Adicional, reportan la pérdida de 471 animales de granja entre aves, bovinos y cuyes que pertenecían a 6 familias conformadas por 24 personas.
No se reporta personas heridas o fallecidas.
--- SNGRE CZ7 Realizó la entrega de ayuda humanitaria que consta de:
12 colchones 
12 juegos de almohadas
12 frazadas
12 juegos de sábanas 
14 kits complementario de limpieza familiar

02/12/2020: UPC Santiago verificó la novedad con 02 policias en 01 patrullero.
02/12/2020: MTOP Loja movilizó 01 retroexcavadora, 01 volqueta y 02 operadores.
02/12/2020: JP Santiago verificó el incidente con 01 autoridad, 01 conductor en 01 camioneta.
02/12/2020: MSP movilizó 01 paramédico, 01 conductor en 01 ambulancia.
03/12/2020: SNGRE CZ7 se movilizó con 01 autoridad, 02 técnicos y 01 conductor, 01 camioneta
03/12/2020: CB. Loja movilizó 05 bomberos y 01 unidad de rescate
03/12/2020: FFAA - Grupo de Caballeria de Loja colabora con 15 efectivos y 01 camión.
03/12/2020: GAD Cant. Loja colabora con 01 retroexcavadora. 01 volqueta, 01 cargadora frontal y 03 operadores
03/12/2020: MTOP Loja movilizó 01 retroexcavadora, 01 volqueta y 02 operadores.
04/12/2020: MTOP Loja movilizó 01 retroexcavadora, 01 volqueta y 02 operadores.
04/12/2020: SNGRE CZ7 se movilizó con 01 autoridad, 02 técnicos y 01 conductor, 01 camioneta
04/12/2020: CB. Loja movilizó 05 bomberos y 01 unidad de rescate
04/12/2020: FFAA - Grupo de Caballeria de Loja colabora con 12 efectivos y 01 camión 01 tanquero
04/12/2020: GAD Cant. Loja colabora con 01 retroexcavadora. 01 volqueta, 01 cargadora frontal, 01 hidrocleaner y 04 operadores
05/12/2020: CB. Loja movilizó 04 bomberos y 01 unidad de rescate
05/12/2020: MTOP Loja movilizó 01 retroexcavadora, 01 volqueta y 02 operadores.
06/12/2020: MTOP Loja movilizó 01 retroexcavadora, 01 volqueta y 02 operadores.
07/12/2020: MAG realizó el levantamiento de información con 02 técnicos, 01 conductor en 01 camioneta.";1;0;12;46;0;1;5;0;0;0;0;0;0;12;1;2;0;0;0;0;0;0;0;5;0;800;0,2;0,2;0;0;471;"MTOP Loja/Eduardo Orellana, Director/0997774051
SNGRE/Rommel Aguilera, Técnico/ Teléfono: 0996527692";No especifica;No especifica;1;1;1;1;Nivel 1;51;0,80
1966;Loja;Loja;San Lucas;vía Loja-Cuenca [E35];-3,75573176;-79,264751;Deslizamiento;Lluvias;Época Lluviosa;2/12/2020;14:15:00;"Por lluvias, se produjo un deslizamiento de material pétreo que obstaculiza totalmente la vía de primer orden.
No se reportan personas o viviendas afectadas
MTOP Loja informa que continúan los trabajos de limpieza y habilitación en la vía de primer orden hasta el momento la vía se encuentra parcialmente habilitada y con paso controlado para la habilitación del segundo carril. 
Afectación estimada en 4500 metros lineales.
PPNN apoya brindando control y seguridad.
MTOP Loja informa que la vía de primer orden se encuentra habilitada en sus dos carriles, personal y maquinaria continuará desalojando escombros.
Afectación estimada en 4500 metros lineales.
02/12/2020: UPC San Lucas verificó la novedad con 02 policias en 01 patrullero 
02/12/2020: MTOP Loja movilizó 01 retroexcavadora, 01 volqueta y 02 operadores.
03/12/2020: MTOP Loja movilizó 01 retroexcavadora, 04 volqueta, 01 tractor y 06 operadores.
04/12/2020: MTOP Loja movilizó 01 retroexcavadora, 04 volqueta, 01 tractor y 06 operadores.
05/12/2020: MTOP Loja movilizó 01 retroexcavadora, 04 volqueta, 01 tractor y 06 operadores.
05/12/2020: PPNN movilizó 02 efectivos y 01 patrullero";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0;0;0;0;0;MTOP Loja/Eduardo Orellana, Director/0997774051;No especifica;No especifica;1;1;1;1;Nivel 1;0;0,00
1967;Loja;Loja;Malacatos (Valladolid);Granadillo vía- Loja, Malacatos [E682];-4,16956896;-79,1845284;Deslizamiento;Lluvias;Época Lluviosa;9/2/2021;18:00:00;"Por lluvias, se registró un deslizamiento que obstaculizó parcialmente la vía de primer orden. 
PPNN Loja verificó la novedad. 
MTOP Loja realizó labores de limpieza y habilitación de la vía. 
Afectación aroximada de 20 metros de vía.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;Unidad de Monitoreo de Eventos Adversos Loja y Zamora Chinchipe– SNGRE /PPNN Loja;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,02
1968;Loja;Loja;Chuquiribamba;Chuquiribamba, vía Loja-Catamayo [E35];-3,96366706;-79,2621097;Deslizamiento;Lluvias;Época Lluviosa;6/3/2021;8:00:00;"Por lluvias se produjo un deslizamiento que obstaculizó totalmente la vía de primer orden.
Afectación aproximada de 50 metros lineales.
UCOT confirmó el evento.
MTOP Loja realiza tareas de limpieza.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;SNGRE Unidad de Monitoreo Loja – Zamora Chinchipe/UPREA;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,05
1969;Loja;Loja;Sucre;Obrapía;-3,99514901;-79,2121088;Deslizamiento;Lluvias;Época Lluviosa;11/3/2021;19:30:00;"En seguimiento al evento reportado, personal técnico del SNGRE realizó la entrega de Asistencia Humanitaria a las familias afectadas quienes retornaron a sus viviendas y se encargarán de las debidas reparaciones en sus viviendas.
Adicional, se reportan las siguientes afectaciones:
- Colapso parcial de una vivienda de construcción mixta (madera-zinc) en la que habita 01 familia conformada por 07 personas.
- Afectación parcial en 02 viviendas de construcción mixta (hormigón, ladrillo y zinc) en la que habitan 02 familias conformadas por 10 personas.
CB Loja atendió la novedad.
Técnico de SNGRE realizó el levantamiento de información.
";0;0;3;17;0;0;0;17;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE /GAD Cant/CB;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;17;0,00
1970;Loja;Loja;Santiago;Las Juntas;-3,7993945;-79,2784854;Deslizamiento;Lluvias;Época Lluviosa;11/3/2021;14:30:00;"Por lluvias se produjo un deslizamiento de tierra que afectó una vienda de construcción  (adobe y teja) en la que habita 01 familia conformada por 02 personas de la tercera edad,  las  mismas que fueron evacuadas a casas de familias de acogida.                                 
GAD Parroquial Santiago confirmó la novedad.";0;0;1;2;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE /JP Santiago;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;2;0,00
1971;Loja;Loja;Malacatos (Valladolid);Rumizhitana, vía Loja-Malacatos [E35];-4,15549279;-79,2093988;Aluvión (Flujos);Lluvias;Época Lluviosa;12/3/2021;15:45:00;"Por lluvias se produjo un aluvión que obstaculizó totalmente la vía de primer orden
UCOT confirmó el evento.
MTOP realizó trabajos de limpieza y habilitacion de la vía al transito vehicular, 
Afectación estimada de 50 metros de la via.
La vía se encuentra habilitada en su totalidad.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE /MTOP;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,05
1972;Loja;Loja;Punzara;Quillullacu;-4,0776185;-79,1964768;Aluvión (Flujos);Lluvias;Época Lluviosa;12/3/2021;14:00:00;"En seguimiento al evento reportado, las familias afectadas continúan habitando sus viviendas. MINEDUC coordinó las acciones correspondientes para las tareas de limpieza en la Escuela Enrique Aguirre Bustamante y GAD Cantonal de Loja realizó los trabajos de reparación en los muros de encausamiento de la quebrada.
Adicional, se mantienen las siguientes afectaciones:
- 20 viviendas (hormigón-zinc) en las que habitan 20 familias conformadas por 89 personas.
- 1 Unidad educativa (Escuela Enrique Aguirre Bustamante)
- Muros de encausamiento y embaulado de la quebrada.";0;0;20;89;0;0;0;0;0;0;0;0;0;20;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE /MTOP;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;89;0,00
1973;Loja;Loja;San Sebastián;El Rosal;-4,02466686;-79,1968508;Deslizamiento;Lluvias;Época Lluviosa;12/3/2021;20:00:00;"Por presencia de lluvias se produjo un deslizamiento que pone en riesgo 12 viviendas cuyos habitantes se niegan a evacuar. El día sábado 13/03/2020 personal técnico de SNGRE realizará el levantamiento de información.
Personal técnico y Director Zonal de SNGRE confirmaron el evento.
En seguimiento al evento reportado, personal técnico de SNGRE realizó el levantamiento de información, se realizaron los trabajos de limpieza y las familias continúan habitando las viviendas.
";0;0;0;48;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE /UPREA;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;48;0,00
1974;Loja;Loja;Sucre;El Churo, Av. Mariana de Jesús;-3,985562;-79,236429;Hundimiento;Lluvias;Época Lluviosa;12/3/2021;20:30:00;"Por lluvias se produjo el hundimiento de la calzada que afectó parcialmente la vía de tercer orden.
UCOT confirmó el evento.
GAD Cantonal de Loja atendió el evento. Afectación estimada de 5 metros de longitud de vía.
Adicional se informa que se tiene previsto realizar un muro de contención para evitar futuros inconvenientes (Se desconoce la fecha de inicio de la obra)
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE /OOPP GAD  Cantonal de Loja;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,01
1975;Loja;Loja;El Cisne;Naranjillo;-3,87295787;-79,4289149;Deslizamiento;Lluvias;Época Lluviosa;12/3/2021;20:00:00;"Por presencia de lluvias se produjo un deslizamiento que afecta a dos viviendas de construcción mixta (ladrillo-zinc) en las que habitan 02 familias conformadas por 08 personas, las mismas que fueron movilizadas a casa de familias acogientes.
CB El Cisne verificó el incidente.
UGR Loja realizará el levantamiento de información.
 En seguimiento al evento reportado, las familias afectadas retornaron a sus viviendas una vez finalizados los trabajos de limpieza en las mismas.";0;0;2;8;0;0;0;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE /CB El Cisne;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;8;0,00
1976;Loja;Loja;Jimbilla;Varios sectores, vía Loja - Cuenca [E-35];-3,86173277;-79,1823345;Aluvión (Flujos);Lluvias;Época Lluviosa;13/3/2021;19:00:00;"Por presencia de lluvias se produjo un aluvión que registra las siguientes afectaciones:
- 1.500 metros de longitud de vía (Vía de Segundo Orden)
- 1 Unidad Educativa de nombre “Emiliano Mora” totalmente destruida.
- 1 Vivienda afectada, donde habita 1 familia conformada de 4 personas quienes continúan habitando el inmueble.

Personal técnico de MINEDUC realizó el levantamiento de información de la Unidad Educativa “Emiliano Mora” totalmente destruida.
SNGRE realizó entrega de Asistencia Humanitaria a personas afectadas.
VIALSUR realizó las tareas de limpieza del tramo afectado.
Gobernadora de Loja, Lorena Costa y Técnicos del SNGRE realizaron recorrido y evaluación de necesidades.";0;0;1;4;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE /VIALSUR;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;4;1,50
1977;Loja;Loja;Punzara;Dos Puentes, vía Loja - Malacatos [E682];-4,07847102;-79,1963874;Deslizamiento;Lluvias;Época Lluviosa;13/3/2021;19:23:00;"En seguimiento al evento reportado, MTOP informa que culminaron los trabajos de limpieza y habilitación vial.
Adicional, se reporta la siguiente afectación:
- 50 metros lineales 
- 1 puente afectado.
Vía alterna: vía de integración barrial, vía Loja-Malacatos
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;50;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE /MTOP;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,05
1978;Loja;Loja;Sucre;Villonaco, vía antigua a Catamayo [E35];-4,00412252;-79,2565931;Deslizamiento;Lluvias;Época Lluviosa;13/3/2021;19:30:00;"Por lluvias se produjo un  deslizamiento  que afectó totalmentela vía de primer orden.
PPNN  confirmó el evento.
MTOP realizó labores de limpieza y habilitación de la vía, con una afectación de 30 metros lineales.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE /MTOP;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,03
1979;Loja;Loja;El Cisne;Chaquircuña;-3,88632242;-79,4055311;Deslizamiento;Lluvias;Época Lluviosa;13/3/2021;8:00:00;"Producto de las fuertes lluvias, se produjo un deslizamiento de material pétreo.
Afectación reportada: 430 animales de granja muertos como cerdos y pollos.
Personal técnico de MAGAP realizó el levantamiento de información.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430;MAAPEA;No especifica;Inicial/Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,00
1980;Loja;Loja;Chuquiribamba;Y de Chuquiribamba, vía Loja-Chuquiribamba[E35];-3,841989;-79,356444;Deslizamiento;Lluvias;Época Lluviosa;14/3/2021;7:00:00;"Por lluvias se produjo un deslizamiento que obstaculizó totalmente la vía de segundo orden. 
PPNN confirmó el evento.
VIALSUR realizó trabajos de limpieza y habilitación de la vía. La cual se encuentra habilitada en su totalidad.
Afectación aproximada 120 metros
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE /VIALSUR;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,12
1981;Loja;Loja;San Sebastián;Ciudad Alegría, vía Ciudad Alegría-Esteban Godoy;-4,03047001;-79,2068236;Hundimiento;Lluvias;Época Lluviosa;14/3/2021;7:00:00;"Por lluvias se produjo el hundimiento de la calzada que afecta totalmente la vía de tercer orden.
Técnico de SNGRE verificó el incidente
Personal de obras públicas realizará trabajos de mantenimiento y reparación de la vía de tercer orden, en un plazo de 90 días aproximadamente.
Afectación aproximada 100 metros
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE /VIALSUR;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,10
1982;Loja;Loja;Sucre;Barrio La Inmaculada;-3,971151;-79,208682;Deslizamiento;Lluvias;Época Lluviosa;14/3/2021;17:16:00;"Por lluvias se produjo un deslizamiento en un lote baldío. 
No se registra afectaciones a viviendas ni a personas ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe–UGR Loja;No especifica;Inicial/Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,00
1983;Loja;Loja;Yangana (Arsenio Castillo);Yangana, vía  Loja a Zumba E682;-4,34206454;-79,1816795;Deslizamiento;Lluvias;Época Lluviosa;14/3/2021;18:18:00;"Por lluvias se produjo el deslizamiento de tierra  que afectó parcialmente la vía de primer orden. 
PPNN verificó el incidente.
MTOP Loja. realizó labores de habilitación y limpieza de la vía, la cual se encuentra habilitada en su totalidad
afectación aproximada 20  metros viales.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE/PPNN/MTOP;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,02
1984;Loja;Loja;Punzara;Punzara Grande;-4,03807856;-79,2143496;Deslizamiento;Lluvias;Época Lluviosa;14/3/2021;20:42:00;"Por lluvias se registra un deslizamiento de tierra y lodo. 
GAD cantonal realizó trabajos de remediación y estabilización de talud.
En seguimiento al evento reportado, las 14 familias compuestas por 52 personas retornaron a sus viviendas mientras que las familias damnificadas permanecerán de manera indefinida en casa de familias acogientes.
GAD cantonal realizó los trabajos de remediación y estabilización de talud.
SNGRE realizó entrega de asistencia humanitaria a personas damnificadas el 27/03/2021
SNGRE en conjunto con GAD Cantonal realizaron evaluación inicial de necesidades 
Adicional se reportaron las siguientes afectaciones:
- 7 viviendas destruidas
- 9 familias damnificadas, compuestas por 31 personas que al momento permanecen de manera indefinida en familias acogientes.
-7 viviendas afectadas
- 14 familias afectadas, compuestas por 52 personas que retornaron a sus viviendas.
";0;0;14;52;0;7;31;52;0;0;0;0;0;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UMEVA Loja -Zamora Chinchipe– SNGRE /SNGRE UPREA;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;83;0,00
1985;Loja;Loja;Sucre;Villonaco, vía Loja - Catamayo [E35];-3,985562;-79,236429;Deslizamiento;Lluvias;Época Lluviosa;14/3/2021;22:43:00;"Por lluvias se produjo un  deslizamiento  de tierra  que afecta totalmente la vía de primer orden.
PPNN  confirmó el evento.
MTOP atenderá la novedad 
MTOP Loja. Informa que la vía se encuentra habilitada al tránsito vehicular
afectación aproximada 30 metros";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE/PPNN/MTOP;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,03
1986;Loja;Loja;Sucre;Barrio Santa Inés;-3,985562;-79,236429;Hundimiento;Lluvias;Época Lluviosa;15/3/2021;10:00:00;"Por lluvias se produjo el hundimiento de tierra provocando las siguientes afectaciones:
- Colapso parcial de 02 viviendas (madera-zinc) en las que habitan 02 familias las mismas que han sido movilizadas a casa de familias acogientes.  
- Afectación en 03 viviendas en las que habitan 02 familias. 
Técnico de SNGRE verificó el incidente.";0;0;5;28;0;0;0;8;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE/UPREA;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;28;0,00
1987;Loja;Loja;Sucre;Isidro Ayora;-3,98501753;-79,2180587;Deslizamiento;Lluvias;Época Lluviosa;16/3/2021;10:43:00;Por lluvias se produjo un deslizamiento de material pétreo el cual ingresó a la vivienda, donde la familia con ayuda de la comunidad, realizó labores de limpieza del material pétreo, dejando la vivienda en óptimas condiciones.;0;0;1;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE/UPREA;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;4;0,00
1988;Loja;Loja;San Sebastián;Los Rosales - calle Tulipanes;-4,01227211;-79,1957474;Deslizamiento;Lluvias;Época Lluviosa;16/3/2021;18:00:00;"En seguimiento al evento reportado, personal técnico de SNGRE realizó una inspección el día jueves 10/06/2021 y verificó que las familias afectadas que se encontraban en casa acogiente, al momento habitan en una vivienda arrendada.
No se realizó entrega de Asistencia Humanitaria.
Adicional, se reportaron las siguientes afectaciones:
- 01 vivienda parcialmente afectada 
- 02 familias afectadas compuesta por 6 integrantes
";0;0;2;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UMEVA Loja-Zamora Chinchipe– SNGRE/SNGRE-UPREA;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;6;0,00
1989;Loja;Loja;San Lucas;Comunidad de Cadi;-3,74778542;-79,2633902;Socavamiento;Lluvias;Época Lluviosa;16/3/2021;12:00:00;"Por lluvias se produjo el aumento del cauce del río, afectando a la infraestructura del muro de contención del Centro Educación Comunitaria de Educación Básica “Luz Costa Zabaleta”. 
Personal técnico de MINEDUC realizó el levantamiento de información y realizó los trámites correspondientes para la solicitud de los trabajos de reparación.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UMEVA Loja – Zamora Chinchipe/MINEDUC;No especifica;Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;0;0,00
1990;Loja;Loja;Jimbilla;Masaca;-3,88593784;-79,2226092;Deslizamiento;Lluvias;Época Lluviosa;17/3/2021;8:00:00;"Por lluvias, se registró un deslizamiento de tierra que afectó parcialmente  01 vivienda de construcción mixta en la que habita 01 familia conformada por 04 personas. La familia afectada continúa en su propia vivienda.
Cuerpo Bomberos Loja verificó la novedad.
Servicio Nacional de Gestión de Riesgos y Emergencias:
-        Envió personal técnico para evaluación de daños y necesidades.
-        Entrega de Asistencia Humanitaria
";0;0;1;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"UMEVA Loja-Zamora Chinchipe– SNGRE UPREA/CB.
";No especifica;Inicial/Cierre;No especifica;No especifica;No especifica;No especifica;Nivel 1;4;0,00
